domain,credibility_rating,tranco_ranking,political_leaning
amgreatness.com,0.388266827571497,30010,right
neweurope.eu,0.861719946860048,30019,left
theskimm.com,0.8487843956365541,30076,left
ktuu.com,0.862892439758241,30096,left
peninsulaclarion.com,0.673588160025729,30104,left
poststar.com,0.895026172110662,30150,left
wndu.com,0.853111711386844,30156,right
fox10tv.com,0.5099410767494339,30167,right
wjhl.com,0.623381208979617,30178,left
thetimes-tribune.com,0.7734082894714929,30186,left
moneytalksnews.com,0.65898792778267,30188,right
wibw.com,0.8435075510821309,30246,right
prwatch.org,0.5678237590419329,30295,left
valeursactuelles.com,0.4803449238019961,30325,right
newsy.com,0.8804680956124659,30362,left
knewz.com,0.7630586001120699,30372,right
eastidahonews.com,0.871165064239559,30393,right
thv11.com,0.512062357819041,30402,right
ottawasun.com,0.8452854626140609,30405,right
vindy.com,0.8772916053003509,30407,left
ksla.com,0.783416495900999,30423,right
iltempo.it,0.718680465754308,30484,right
fpif.org,0.7996498537806059,30494,left
wgal.com,0.65898792778267,30533,right
news-herald.com,0.85282809463095,30571,right
belfercenter.org,0.8424023752086851,30578,left
sportscasting.com,0.598909713642671,30605,right
kxly.com,0.706390429678048,30630,left
12up.com,0.594889248109946,30658,right
cnas.org,0.8616133789439391,30734,left
sciencemediacentre.org,0.8540819234596171,30770,left
epochtimes.de,0.490793673410896,30791,right
cicnews.com,0.666305534690133,30798,left
berkeleyside.com,0.804965428527866,30850,left
wearethemighty.com,0.905571729093681,30930,right
ktvq.com,0.666305534690133,30953,left
thelocal.no,0.826520681081304,30980,left
summit.news,0.193436388849331,30986,right
investmentwatchblog.com,0.208132011949856,30987,right
giantfreakinrobot.com,0.623319836726915,30996,left
herald-review.com,0.8548097186378241,31005,left
atlantamagazine.com,0.715734861771121,31011,left
dailytarheel.com,0.841321722825666,31014,left
mayoclinichealthsystem.org,0.638230719572855,31021,left
taxjustice.net,0.842682066024823,31051,left
iwpr.org,0.8645768933866759,31097,left
jns.org,0.775429000335308,31153,right
wtoc.com,0.665013777610641,31188,left
lancashiretelegraph.co.uk,0.517221850950033,31189,right
recordnet.com,0.906880390256664,31201,left
delcotimes.com,0.6486217912368321,31257,left
9and10news.com,0.646703318265475,31280,right
fairvote.org,0.8670805759056659,31281,left
wxii12.com,0.815375708363654,31317,left
wvlt.tv,0.7628696498294059,31345,right
kbtx.com,0.8790153405414041,31426,right
wvnews.com,0.75642799501644,31461,left
sctimes.com,0.8772916053003509,31499,left
bgov.com,0.681114218557287,31533,left
theeagle.com,0.6565155323128989,31539,right
rollingout.com,0.570541538679621,31553,left
beaumontenterprise.com,0.5401897676709301,31583,right
wtol.com,0.666530729650961,31587,right
ksn.com,0.672264780593946,31597,right
rabble.ca,0.65584232963686,31619,left
glennbeck.com,0.372244526858301,31679,right
qconline.com,0.581255507206459,31684,left
kesq.com,0.6096500562769029,31724,right
randi.org,0.7311049531427181,31751,left
whsv.com,0.8790153405414041,31786,right
abc12.com,0.8576333052211271,31795,left
djournal.com,0.5401897676709301,31796,right
jewishworldreview.com,0.613601275347775,31804,right
kenoshanews.com,0.8137410326426171,31906,left
eurweb.com,0.710176503814367,31961,left
ktul.com,0.724020388102976,31983,left
kfvs12.com,0.446555260566952,32013,right
noozhawk.com,0.8630751881753841,32016,left
kfoxtv.com,0.673588160025729,32068,right
wkow.com,0.623381208979617,32077,left
dailyrecord.com,0.879334607656032,32084,right
off-guardian.org,0.177417749663838,32091,right
mystatesman.com,0.609340999307784,32137,left
skeptic.com,0.8540819234596171,32204,left
norwichbulletin.com,0.598909713642671,32223,left
newsadvance.com,0.590566901769865,32226,left
thedailywtf.com,0.4009655122654061,32270,left
thenevadaindependent.com,0.8772916053003509,32286,left
rfdtv.com,0.580060026073677,32289,right
historynewsnetwork.org,0.861719946860048,32306,left
hollandsentinel.com,0.6663356277880219,32361,right
wilx.com,0.778831453241564,32460,left
eldiariony.com,0.7912300280333041,32509,left
kpax.com,0.692349471364451,32527,left
wapt.com,0.61538150567761,32532,left
totalprosports.com,0.564616923333448,32561,right
wgno.com,0.6160537337931321,32617,left
bridgemi.com,0.8520040852728058,32661,left
mainepublic.org,0.7734082894714929,32686,left
5newsonline.com,0.661344801389652,32762,right
naturalsociety.com,0.156707227541359,32839,left
mrctv.org,0.6484217449849821,32861,right
ilmanifesto.it,0.5017252571297021,32934,left
wrtv.com,0.641552220634921,32954,left
thetelegraphandargus.co.uk,0.6532891371575109,32989,right
cityandstateny.com,0.775429000335308,33010,left
jconline.com,0.6959255947841221,33045,right
wmbfnews.com,0.7806206020948209,33053,right
icr.org,0.198124602372848,33122,right
worldcrunch.com,0.7996498537806059,33184,left
kolotv.com,0.6876576342736539,33265,right
cnycentral.com,0.6058905148390289,33293,left
wmtw.com,0.438421574710806,33349,left
wsaw.com,0.512062357819041,33358,left
realclearscience.com,0.8363332195093641,33404,left
irishpost.com,0.7022818461896441,33447,left
vaildaily.com,0.623381208979617,33477,left
fox7austin.com,0.5024424209069349,33488,right
koaa.com,0.688983387277994,33496,left
spectator.us,0.7099977082775449,33510,right
wpbf.com,0.631245301718695,33515,right
thecity.nyc,0.816946216297037,33552,left
quackwatch.org,0.8403174597393241,33661,left
foxsanantonio.com,0.654207902071854,33705,right
blavity.com,0.5601776452129119,33775,left
13wmaz.com,0.64280305900301,33778,left
economicshelp.org,0.841321722825666,33836,left
wdtn.com,0.535383082373552,33893,right
michellemalkin.com,0.435761010894534,33901,right
thenewatlantis.com,0.841321722825666,33908,left
reporterre.net,0.549836322293704,33921,left
linkiesta.it,0.485857777458071,34062,left
joplinglobe.com,0.7805678178354121,34089,right
thenationalpulse.com,0.309168146597413,34103,right
waff.com,0.7184160957603342,34190,right
krdo.com,0.609340999307784,34206,right
houmatoday.com,0.70035757023701,34214,right
today.it,0.6961125296866539,34220,left
summitdaily.com,0.64280305900301,34222,left
allsides.com,0.7158408158656671,34288,left
winnipegsun.com,0.583131563726547,34336,right
itep.org,0.84101232138613,34441,left
campusreform.org,0.5896594805555689,34455,right
thetruthseeker.co.uk,0.0886084846223804,34473,right
biv.com,0.7034675769713541,34475,left
ijr.com,0.53513443385593,34510,right
carm.org,0.211583854664934,34574,right
nickiswift.com,0.6503861856388249,34605,left
strategypage.com,0.9118849478237622,34654,right
thethings.com,0.6959255947841221,34679,left
nowthisnews.com,0.45233393154881,34733,left
citypaper.com,0.687109843309846,34737,left
chicoer.com,0.6616130772260971,34762,left
eveningexpress.co.uk,0.6598733763506309,34798,left
wtvm.com,0.515502479905582,34868,left
nationalenquirer.com,0.3582521755877971,34908,right
newsblaze.com,0.288838178669305,34912,right
onhealth.com,0.549997161141727,34915,right
swarajyamag.com,0.240975777627046,34941,left
thehour.com,0.6911786479267429,34950,left
magicvalley.com,0.8957042239416179,34969,left
timesonline.com,0.5503299277298679,35058,left
972mag.com,0.842682066024823,35154,left
wlbt.com,0.7409762434338101,35176,left
themindunleashed.com,0.2266983411100609,35202,left
ksbw.com,0.598909713642671,35351,left
beppegrillo.it,0.50080719874477,35369,left
politics.co.uk,0.648951332367848,35497,left
villages-news.com,0.648664410495376,35532,left
americanimmigrationcouncil.org,0.7996498537806059,35549,left
cookpolitical.com,0.855557177040343,35566,left
thesouthern.com,0.857484319434378,35643,left
voiceofsandiego.org,0.7676598771950841,35646,left
gazettextra.com,0.594963841169782,35733,left
thebulwark.com,0.7860112868984559,35737,left
galvnews.com,0.6522154960591489,35745,left
aynrand.org,0.6187469171418779,35752,right
greeleytribune.com,0.7814402834323421,35777,left
espn.com.au,0.5636638072105911,35782,left
charismanews.com,0.251310897239378,35833,right
kentlive.news,0.6707828900275289,35861,left
staugustine.com,0.6096500562769029,35865,right
lindependant.fr,0.560443357172838,35892,left
americasfrontlinedoctors.org,0.2998002024985,36008,right
valleycentral.com,0.657261177553656,36009,left
strategic-culture.org,0.17412688626831,36097,right
forbes.fr,0.662976046438538,36162,left
crfb.org,0.884736642929996,36169,left
thetruthaboutguns.com,0.623729921629545,36313,right
journal-news.com,0.601952330135495,36376,right
auburnpub.com,0.8981690932171701,36381,left
usine-digitale.fr,0.562398059016523,36497,left
kjrh.com,0.5186563851016389,36510,right
salemnews.com,0.8141367615860291,36517,left
paulcraigroberts.org,0.198833963146474,36521,right
hsj.co.uk,0.567035271888366,36528,left
rochesterfirst.com,0.6062155626968829,36541,left
mauinews.com,0.7451184321453922,36616,left
kval.com,0.6756080825355661,36650,left
hannity.com,0.26091281309063,36713,right
theappeal.org,0.703035613392086,36732,left
witn.com,0.752113421642437,36733,right
valleynewslive.com,0.8435871069889591,36767,right
bigleaguepolitics.com,0.150102512952052,36815,right
waaytv.com,0.5126161228361,36823,right
lopinion.fr,0.708453875433972,36980,left
thetimesnews.com,0.609340999307784,36999,left
lifezette.com,0.353302231013722,37019,right
churchleaders.com,0.6890318057507551,37035,right
pressconnects.com,0.609340999307784,37037,left
turnto23.com,0.8790153405414041,37080,right
thelily.com,0.660645929515043,37088,left
cair.com,0.388673740439579,37142,left
bitchmedia.org,0.646899124803908,37171,left
der-postillon.com,0.537952976288792,37182,left
tdn.com,0.8460177381588609,37212,left
680news.com,0.8790153405414041,37216,left
eveningtimes.co.uk,0.735170372614168,37253,left
everytown.org,0.19894108345616,37362,left
broadsheet.com.au,0.501996362820317,37380,left
currentaffairs.org,0.5565636511706109,37448,left
projectveritas.com,0.297279624274105,37455,right
ozarksfirst.com,0.431966415771126,37456,right
fightforthefuture.org,0.8038525778439449,37483,left
insidescience.org,0.908333401219804,37528,left
worldtribune.com,0.446576108019484,37531,right
wowktv.com,0.583131563726547,37538,right
aclj.org,0.588341217524912,37540,right
wlns.com,0.684614897660311,37541,left
syriahr.com,0.7394977860508871,37563,left
northwestgeorgianews.com,0.6966865278598289,37664,right
brandnewtube.com,0.147384934649398,37667,right
belfastlive.co.uk,0.76097088062728,37805,left
stgeorgeutah.com,0.5782806901979449,37856,right
wrdw.com,0.879334607656032,37887,left
thespectrum.com,0.5992000734033829,37894,right
adflegal.org,0.261072142286827,37974,right
times-standard.com,0.631571851824195,37975,left
wnyt.com,0.682194843305714,38005,left
thetrace.org,0.8498599788150341,38006,left
kwwl.com,0.623381208979617,38048,left
lep.co.uk,0.5709863123670861,38071,left
kxxv.com,0.768853057630876,38081,right
crooked.com,0.7125861691202859,38114,left
weartv.com,0.6697772035285761,38155,right
poconorecord.com,0.8790153405414041,38159,left
mtstandard.com,0.8548097186378241,38195,left
heraldsun.com,0.8790153405414041,38202,left
fpri.org,0.7996498537806059,38252,left
walb.com,0.6734107989332769,38263,left
dailysnark.com,0.397773157571401,38282,right
creation.com,0.0914843426995647,38295,right
hoax-slayer.com,0.8386352187234649,38314,left
record-eagle.com,0.901833046640374,38323,left
kgun9.com,0.641552220634921,38331,right
amarillo.com,0.879334607656032,38332,right
wnct.com,0.805049729657021,38413,right
lbpost.com,0.695693033701054,38443,left
sofrep.com,0.7536410116163671,38559,right
pressenza.com,0.6191077817267391,38586,left
courttv.com,0.552615688445823,38629,left
thetelegraph.com,0.609340999307784,38633,left
ntd.com,0.409683969103314,38649,right
lincolnshirelive.co.uk,0.676352996737958,38708,left
demos.org,0.6283895909394289,38722,left
wyomingnews.com,0.721947149096586,38746,left
feministing.com,0.619205572780572,38821,left
kplctv.com,0.568044251029421,38921,right
victoriaadvocate.com,0.775429000335308,38930,right
spectatorworld.com,0.650914418706354,38933,right
krtv.com,0.5780788885677359,39012,left
newleftreview.org,0.781110903071505,39015,left
news-journal.com,0.8790153405414041,39020,right
onmilwaukee.com,0.646608129478503,39051,left
kcbd.com,0.539960927369288,39094,right
peterboroughtoday.co.uk,0.855580923455058,39106,left
wosu.org,0.688983387277994,39109,left
krcrtv.com,0.7042610697089801,39146,right
sciencehistory.org,0.8374722214530159,39185,left
idsnews.com,0.5992000734033829,39206,left
grimsbytelegraph.co.uk,0.695693033701054,39211,left
cbs42.com,0.701212083605117,39222,left
atr.org,0.535730964449451,39290,right
rewire.news,0.648251692177025,39307,left
localnews8.com,0.629983210340943,39330,right
southfront.org,0.188997053167122,39335,left
publicpolicypolling.com,0.92629107180748,39340,left
billoreilly.com,0.436253132483361,39367,right
kwqc.com,0.64280305900301,39447,left
oaoa.com,0.7740001213530071,39478,right
factinate.com,0.5555245597488571,39502,left
timesnews.net,0.770751500941812,39506,right
colombiareports.com,0.6405080249302729,39519,left
citizensforethics.org,0.8416665441500201,39557,left
thedailymash.co.uk,0.3827675749506471,39570,left
abc6.com,0.609340999307784,39608,right
prri.org,0.950775844278038,39628,left
heraldcourier.com,0.656543195194313,39634,right
mysuncoast.com,0.696433771726972,39635,right
corbettreport.com,0.198124602372848,39668,right
americanheritage.com,0.871165064239559,39698,left
greenmatters.com,0.50196160640282,39710,left
palmbeachdailynews.com,0.8631223598266908,39747,left
themonitor.com,0.8790153405414041,39765,left
liverfoundation.org,0.564616923333448,39817,left
localsyr.com,0.558944930134966,39849,left
journalmetro.com,0.858549533941292,39891,left
press-citizen.com,0.704671942120245,39899,left
1011now.com,0.716641341260014,39956,right
newyorkupstate.com,0.672490430305278,39976,left
gastongazette.com,0.6988689039413362,39985,right
onenewsnow.com,0.634141830619293,39987,right
ratical.org,0.4206511869024629,40047,left
greenleft.org.au,0.5627780658510311,40068,left
ecodibergamo.it,0.5835939048234661,40124,left
redvoicemedia.com,0.327659389591818,40167,right
arcamax.com,0.7605927429837459,40183,left
counton2.com,0.762385764943275,40194,right
whotv.com,0.636394911227421,40234,right
outsidethebeltway.com,0.7996498537806059,40286,left
bust.com,0.619919972669728,40372,left
citizensvoice.com,0.666305534690133,40435,left
ifstudies.org,0.655608579753031,40441,right
wbtw.com,0.601952330135495,40444,right
abc-7.com,0.502439157653808,40539,right
guampdn.com,0.8645768933866759,40580,left
insidephilanthropy.com,0.853621469236173,40612,left
almasdarnews.com,0.3420988050288909,40637,right
amomama.com,0.786039751122183,40639,left
tpr.org,0.598909713642671,40649,left
politicalwire.com,0.7202824041962149,40701,left
latintimes.com,0.7734974747006079,40733,left
realclearmarkets.com,0.701756235484338,40782,right
wpde.com,0.6307171658059,40811,right
headtopics.com,0.4271117061568929,40840,left
vdare.com,0.220144495464755,40880,right
trendingpolitics.com,0.287311270378793,40884,right
apmreports.org,0.816946216297037,40899,left
everycrsreport.com,0.910055955606308,40952,left
kmph.com,0.7237497427528392,40959,right
therightscoop.com,0.221205826840493,40971,right
prageru.com,0.213537550983496,40976,right
ktsm.com,0.706173030714747,40982,left
katholisch.de,0.6096500562769029,41010,right
newsletter.co.uk,0.590071954555491,41017,left
qns.com,0.7487475813638741,41054,left
jacksonfreepress.com,0.8433743168037371,41064,left
lesoleil.com,0.655066451292426,41114,left
kbzk.com,0.56384869038912,41117,left
ktbs.com,0.673499167769034,41136,right
watchdog.org,0.8580861515734771,41151,right
worldpress.org,0.7409529868381449,41190,left
sentinelsource.com,0.6964410859141321,41194,left
getreading.co.uk,0.609340999307784,41198,left
nwahomepage.com,0.516183984046244,41289,right
valdostadailytimes.com,0.567035271888366,41307,left
consumerlab.com,0.8876375014417641,41370,left
jdnews.com,0.665013777610641,41393,right
mynews4.com,0.693855634168494,41449,left
